run_id,seed,policy,arm_id,phase_index,phase_id,rounds,evaluation_utility,collision_probability,effective_airtime,p95_delay_us,jain_fairness
4de0c4cbd902c942,10337,tmc_db_lbt,,0,low-n04-p025,16384,0.6158009761935933,0.27593994140625,0.2851867991522233,114209.0,0.9975890854832443
4de0c4cbd902c942,10337,tmc_db_lbt,,1,high-n06-p045,16384,0.7869279209961624,0.017822265625,0.4193017057553527,22022.0,0.9988927564518841
518e9c73edea4bb3,10163,adaptive_db_lbt,,0,low-n04-p025,16384,0.6379064495907242,0.20556640625,0.29448496677692304,112237.0,0.9978831866827491
518e9c73edea4bb3,10163,adaptive_db_lbt,,1,high-n06-p045,16384,0.7807585608761972,0.0177001953125,0.4007391923975361,22022.0,0.9988556367154308
5bdcd68988e2f2c6,10273,tmc_db_lbt,,0,low-n04-p025,16384,0.6191227983432777,0.274169921875,0.28845398470753386,112257.0,0.999055851728549
5bdcd68988e2f2c6,10273,tmc_db_lbt,,1,high-n06-p045,16384,0.7890379155403564,0.01617431640625,0.4244025884118363,22022.0,0.9988858955139204
65507e16c343dc19,10289,adaptive_db_lbt,,0,low-n04-p025,16384,0.6382284854704094,0.20770263671875,0.29743733291874686,112308.0,0.9976411010315441
65507e16c343dc19,10289,adaptive_db_lbt,,1,high-n06-p045,16384,0.7803317069233365,0.02374267578125,0.40375821990338173,22023.0,0.9990899077025653
6cea191101a6a0bb,10133,tmc_db_lbt,,0,low-n04-p025,16384,0.6150113213532075,0.27862548828125,0.28385145352513097,114258.0,0.9986676267454289
6cea191101a6a0bb,10133,tmc_db_lbt,,1,high-n06-p045,16384,0.785613790518571,0.02056884765625,0.4173199497360134,22022.0,0.9989920575618872
795dcff3bfa4ebad,10159,tmc_db_lbt,,0,low-n04-p025,16384,0.6151380761686426,0.2801513671875,0.285143890145458,114198.0,0.9987798637510947
795dcff3bfa4ebad,10159,tmc_db_lbt,,1,high-n06-p045,16384,0.7879162843271201,0.01708984375,0.4218158655115437,22022.0,0.9987943702823168
7d520cc2e1bc314d,10301,adaptive_db_lbt,,0,low-n04-p025,16384,0.6349208856390917,0.2135009765625,0.29443315987283786,114244.0,0.9989432294663123
7d520cc2e1bc314d,10301,adaptive_db_lbt,,1,high-n06-p045,16384,0.781712299141101,0.0185546875,0.4042455109655712,22022.0,0.9988514020827315
7dfa1ef5a3303cb3,10343,tmc_db_lbt,,0,low-n04-p025,16384,0.6185939858454775,0.27447509765625,0.2880722779234082,112267.0,0.9981000028552122
7dfa1ef5a3303cb3,10343,tmc_db_lbt,,1,high-n06-p045,16384,0.7892214851018725,0.01629638671875,0.42527847994438694,22022.0,0.998652265400293
81f31b8dddb56903,10193,adaptive_db_lbt,,0,low-n04-p025,16384,0.6376593583103073,0.20184326171875,0.29518186149896686,114170.0,0.9975186597210174
81f31b8dddb56903,10193,adaptive_db_lbt,,1,high-n06-p045,16384,0.7796064854799587,0.021728515625,0.40004269375981233,22022.0,0.999117149398814
8a064a95961e2b1f,10111,tmc_db_lbt,,0,low-n04-p025,16384,0.615498507670822,0.284912109375,0.2866958955896185,112238.0,0.997959709454098
8a064a95961e2b1f,10111,tmc_db_lbt,,1,high-n06-p045,16384,0.7867915732403371,0.02215576171875,0.4222156160332569,22022.0,0.9988199249768172
8defb71a4860afba,10337,adaptive_db_lbt,,0,low-n04-p025,16384,0.6341539933898211,0.21026611328125,0.2905954501092485,114195.0,0.9979561150211527
8defb71a4860afba,10337,adaptive_db_lbt,,1,high-n06-p045,16384,0.7779985855019103,0.02105712890625,0.39498530649415253,22022.0,0.9988472966912656
8ff80e36b83407ba,10271,adaptive_db_lbt,,0,low-n04-p025,16384,0.6343838998680287,0.20513916015625,0.29135587328864576,116187.0,0.9980241964326279
8ff80e36b83407ba,10271,adaptive_db_lbt,,1,high-n06-p045,16384,0.7736196571067177,0.02783203125,0.39091636540890773,24021.0,0.9988586293487453
96eab3406175d20c,10369,adaptive_db_lbt,,0,low-n04-p025,16384,0.636863652600773,0.2076416015625,0.29533576147865787,112249.0,0.9954843974955365
96eab3406175d20c,10369,adaptive_db_lbt,,1,high-n06-p045,16384,0.77626617677728,0.02783203125,0.398877339106787,24021.0,0.9988372146625529
9a800ff3d744b8fe,10357,tmc_db_lbt,,0,low-n04-p025,16384,0.6181484072282813,0.27728271484375,0.28808882513027745,112244.0,0.9988064326873787
9a800ff3d744b8fe,10357,tmc_db_lbt,,1,high-n06-p045,16384,0.7889452590899212,0.01434326171875,0.422813890853702,22022.0,0.9988233327051242
9af8b90a69068d22,10333,adaptive_db_lbt,,0,low-n04-p025,16384,0.6384002103993706,0.202392578125,0.2931932139860703,112296.0,0.9983938508057913
9af8b90a69068d22,10333,adaptive_db_lbt,,1,high-n06-p045,16384,0.7777212650762734,0.02197265625,0.39505902568045104,22022.0,0.998628261735869
9d5c594c78ae7983,10267,adaptive_db_lbt,,0,low-n04-p025,16384,0.6356563665042847,0.21002197265625,0.2939844270169293,114182.0,0.9988651519881122
9d5c594c78ae7983,10267,adaptive_db_lbt,,1,high-n06-p045,16384,0.7797486628853875,0.0228271484375,0.40161643507226263,22022.0,0.9987939149120248
ad4ada961efae1dc,10289,tmc_db_lbt,,0,low-n04-p025,16384,0.6177679478212189,0.27984619140625,0.29027167067247384,112248.0,0.9974128163458701
ad4ada961efae1dc,10289,tmc_db_lbt,,1,high-n06-p045,16384,0.7890959466048018,0.02117919921875,0.42795231504768944,22022.0,0.9992639241807784
afcb3e69eda907ba,10247,adaptive_db_lbt,,0,low-n04-p025,16384,0.637532239237617,0.20648193359375,0.2936385157023079,112246.0,0.9983116522058557
afcb3e69eda907ba,10247,adaptive_db_lbt,,1,high-n06-p045,16384,0.7769356896296234,0.02532958984375,0.39510957207398895,22022.0,0.9987386891976937
b7608c442057bead,10139,tmc_db_lbt,,0,low-n04-p025,16384,0.6212644827805051,0.272705078125,0.28990317943172894,110251.0,0.998921077503536
b7608c442057bead,10139,tmc_db_lbt,,1,high-n06-p045,16384,0.7898504612576566,0.01495361328125,0.4262043679697409,22022.0,0.9986062257641665
b8f7996621c1a574,10177,adaptive_db_lbt,,0,low-n04-p025,16384,0.6413802348931839,0.20660400390625,0.30109427271545164,110249.0,0.9984974348937875
b8f7996621c1a574,10177,adaptive_db_lbt,,1,high-n06-p045,16384,0.7829991866476346,0.01947021484375,0.4087448180423747,22022.0,0.9988994030333416
bb70032f71d13e64,10163,tmc_db_lbt,,0,low-n04-p025,16384,0.6183631253532867,0.27520751953125,0.2887978030758183,112260.0,0.9972172126324795
bb70032f71d13e64,10163,tmc_db_lbt,,1,high-n06-p045,16384,0.7890907079668552,0.01708984375,0.4253054424299916,22022.0,0.998828064283074
bc1be42a356fa1e5,10301,tmc_db_lbt,,0,low-n04-p025,16384,0.6174683969093886,0.279541015625,0.2873770299346464,112237.0,0.9991579225122694
bc1be42a356fa1e5,10301,tmc_db_lbt,,1,high-n06-p045,16384,0.7900430499572383,0.01556396484375,0.4269096724085809,22022.0,0.9989364510959463
bebeb2651577b7e2,10369,tmc_db_lbt,,0,low-n04-p025,16384,0.617247783951675,0.2762451171875,0.2883030226037884,112298.0,0.9952201671418615
bebeb2651577b7e2,10369,tmc_db_lbt,,1,high-n06-p045,16384,0.7871250061141715,0.0224609375,0.42344717494339007,22022.0,0.9988175465241244
c190f6b8aa80ec17,10331,adaptive_db_lbt,,0,low-n04-p025,16384,0.6367621059295508,0.2108154296875,0.29453590624075043,112291.0,0.9984439838135273
