scenario_id,family,seed_count,baseline_mean,candidate_mean,utility_difference,relative_difference,lower_95,upper_95,positive_seeds,collision_difference,effective_airtime_difference,p95_delay_difference,fairness_difference
poisson-n04-p025,poisson,32,0.6422046241152414,0.6604834822873606,0.018278858172119317,0.02846266981852071,0.018031620362647768,0.01852446419435322,32,-0.0734975,-9.226304412675301e-05,105.59375,1.6900060484780627e-05
poisson-n06-p045,poisson,32,0.9736801270938027,0.9735914316155567,-8.86954782458628e-05,-9.109303535915551e-05,-0.00011946101315918888,-5.75787367271585e-05,6,0.000156875,-0.00014875636821233898,0.0,3.2618347481361276e-07
